,date,lga_name19,value
4456,2021-10-23,LANE COVE,1
4457,2021-10-23,LIVERPOOL,15
4458,2021-10-23,MAITLAND,7
4459,2021-10-23,MID-COAST,4
4460,2021-10-23,MOREE PLAINS,1
4461,2021-10-23,MURRAY RIVER,3
4462,2021-10-23,NEWCASTLE,16
4463,2021-10-23,NORTH SYDNEY,2
4464,2021-10-23,NORTHERN BEACHES,3
4465,2021-10-23,ORANGE,2
4466,2021-10-23,PENRITH,8
4467,2021-10-23,PORT MACQUARIE-HASTINGS,1
4468,2021-10-23,PORT STEPHENS,7
4469,2021-10-23,QUEANBEYAN-PALERANG REGIONAL,4
4470,2021-10-23,RANDWICK,5
4471,2021-10-23,RYDE,1
4472,2021-10-23,SHELLHARBOUR,7
4473,2021-10-23,SHOALHAVEN,2
4474,2021-10-23,SINGLETON,1
4475,2021-10-23,SYDNEY,5
4476,2021-10-23,TAMWORTH REGIONAL,1
4477,2021-10-23,TEMORA,2
4478,2021-10-23,THE HILLS SHIRE,3
4479,2021-10-23,WAGGA WAGGA,1
4480,2021-10-23,WALGETT,3
4481,2021-10-23,WAVERLEY,1
4482,2021-10-23,WENTWORTH,2
4483,2021-10-23,WILLOUGHBY,1
4484,2021-10-23,WOLLONDILLY,3
4485,2021-10-23,WOLLONGONG,6
4486,2021-10-23,WOOLLAHRA,1
4487,2021-10-24,ALBURY,30
4488,2021-10-24,ARMIDALE REGIONAL,2
4489,2021-10-24,BATHURST REGIONAL,3
4490,2021-10-24,BAYSIDE,4
4491,2021-10-24,BERRIGAN,1
4492,2021-10-24,BLACKTOWN,15
4493,2021-10-24,BLUE MOUNTAINS,1
4494,2021-10-24,BURWOOD,1
4495,2021-10-24,CAMDEN,10
4496,2021-10-24,CAMPBELLTOWN,11
4497,2021-10-24,CANTERBURY-BANKSTOWN,17
4498,2021-10-24,CENTRAL COAST,6
4499,2021-10-24,CESSNOCK,4
4500,2021-10-24,COFFS HARBOUR,11
4501,2021-10-24,CORRECTIONAL SETTINGS,1
4502,2021-10-24,CUMBERLAND,10
4503,2021-10-24,DUNGOG,1
4504,2021-10-24,FAIRFIELD,13
4505,2021-10-24,FEDERATION,1
4506,2021-10-24,GEORGES RIVER,4
4507,2021-10-24,GREATER HUME SHIRE,2
4508,2021-10-24,HAWKESBURY,3
4509,2021-10-24,INNER WEST,2
4510,2021-10-24,KEMPSEY,13
4511,2021-10-24,KIAMA,1
4512,2021-10-24,LAKE MACQUARIE,6
4513,2021-10-24,LANE COVE,1
4514,2021-10-24,LIVERPOOL,15
4515,2021-10-24,MAITLAND,4
4516,2021-10-24,MID-COAST,1
4517,2021-10-24,MURRUMBIDGEE,1
4518,2021-10-24,NAMBUCCA,1
4519,2021-10-24,NEWCASTLE,21
4520,2021-10-24,NORTHERN BEACHES,6
4521,2021-10-24,ORANGE,3
4522,2021-10-24,PENRITH,4
4523,2021-10-24,PORT MACQUARIE-HASTINGS,1
4524,2021-10-24,PORT STEPHENS,3
4525,2021-10-24,QUEANBEYAN-PALERANG REGIONAL,1
4526,2021-10-24,RANDWICK,3
4527,2021-10-24,RYDE,1
4528,2021-10-24,SHOALHAVEN,2
4529,2021-10-24,SYDNEY,7
4530,2021-10-24,THE HILLS SHIRE,1
4531,2021-10-24,UPPER LACHLAN SHIRE,2
4532,2021-10-24,WAVERLEY,3
4533,2021-10-24,WENTWORTH,4
4534,2021-10-24,WOLLONGONG,3
4535,2021-10-24,WOOLLAHRA,1
4536,2021-10-25,ALBURY,36
4537,2021-10-25,BAYSIDE,9
4538,2021-10-25,BERRIGAN,1
4539,2021-10-25,BLACKTOWN,9
4540,2021-10-25,CAMDEN,7
4541,2021-10-25,CAMPBELLTOWN,16
4542,2021-10-25,CANTERBURY-BANKSTOWN,16
4543,2021-10-25,CENTRAL COAST,3
4544,2021-10-25,CESSNOCK,9
4545,2021-10-25,CLARENCE VALLEY,1
4546,2021-10-25,COFFS HARBOUR,8
4547,2021-10-25,CORRECTIONAL SETTINGS,2
4548,2021-10-25,CUMBERLAND,12
4549,2021-10-25,DUNGOG,1
4550,2021-10-25,FAIRFIELD,2
4551,2021-10-25,GEORGES RIVER,1
4552,2021-10-25,GREATER HUME SHIRE,2
4553,2021-10-25,HORNSBY,1
4554,2021-10-25,INNER WEST,7
4555,2021-10-25,KEMPSEY,23
4556,2021-10-25,KIAMA,1
4557,2021-10-25,KU-RING-GAI,1
4558,2021-10-25,LAKE MACQUARIE,8
4559,2021-10-25,LISMORE,5
4560,2021-10-25,LIVERPOOL,10
4561,2021-10-25,MAITLAND,7
4562,2021-10-25,MID-COAST,5
4563,2021-10-25,NEWCASTLE,13
4564,2021-10-25,NORTH SYDNEY,1
4565,2021-10-25,NORTHERN BEACHES,2
4566,2021-10-25,ORANGE,3
4567,2021-10-25,PARRAMATTA,2
4568,2021-10-25,PENRITH,8
4569,2021-10-25,PORT STEPHENS,6
4570,2021-10-25,QUEANBEYAN-PALERANG REGIONAL,7
4571,2021-10-25,RANDWICK,8
4572,2021-10-25,SHELLHARBOUR,2
4573,2021-10-25,SHOALHAVEN,4
4574,2021-10-25,SUTHERLAND SHIRE,1
4575,2021-10-25,SYDNEY,8
4576,2021-10-25,THE HILLS SHIRE,3
4577,2021-10-25,WAGGA WAGGA,1
4578,2021-10-25,WOLLONGONG,4
4579,2021-10-26,ALBURY,29
4580,2021-10-26,ARMIDALE REGIONAL,1
4581,2021-10-26,BAYSIDE,3
4582,2021-10-26,BLACKTOWN,7
4583,2021-10-26,CAMDEN,3
4584,2021-10-26,CAMPBELLTOWN,10
4585,2021-10-26,CANTERBURY-BANKSTOWN,16
4586,2021-10-26,CENTRAL COAST,2
4587,2021-10-26,CESSNOCK,18
4588,2021-10-26,COFFS HARBOUR,1
4589,2021-10-26,COWRA,3
4590,2021-10-26,CUMBERLAND,4
4591,2021-10-26,DUBBO REGIONAL,3
4592,2021-10-26,DUNGOG,4
4593,2021-10-26,FAIRFIELD,7
4594,2021-10-26,FEDERATION,1
4595,2021-10-26,GEORGES RIVER,2
4596,2021-10-26,GOULBURN MULWAREE,1
4597,2021-10-26,HAWKESBURY,1
4598,2021-10-26,HUNTERS HILL,3
4599,2021-10-26,INNER WEST,5
4600,2021-10-26,KEMPSEY,14
4601,2021-10-26,KIAMA,1
4602,2021-10-26,KU-RING-GAI,1
4603,2021-10-26,LAKE MACQUARIE,8
4604,2021-10-26,LANE COVE,1
4605,2021-10-26,LIVERPOOL,9
4606,2021-10-26,MAITLAND,6
4607,2021-10-26,MID-COAST,5
4608,2021-10-26,MURRAY RIVER,1
4609,2021-10-26,NEWCASTLE,19
4610,2021-10-26,NORTHERN BEACHES,5
4611,2021-10-26,ORANGE,2
4612,2021-10-26,PARRAMATTA,3
4613,2021-10-26,PENRITH,5
4614,2021-10-26,PORT MACQUARIE-HASTINGS,1
4615,2021-10-26,PORT STEPHENS,11
4616,2021-10-26,QUEANBEYAN-PALERANG REGIONAL,9
4617,2021-10-26,RANDWICK,4
4618,2021-10-26,RYDE,2
4619,2021-10-26,SHELLHARBOUR,1
4620,2021-10-26,SHOALHAVEN,3
4621,2021-10-26,SUTHERLAND SHIRE,3
4622,2021-10-26,SYDNEY,7
4623,2021-10-26,TAMWORTH REGIONAL,6
4624,2021-10-26,THE HILLS SHIRE,3
4625,2021-10-26,WAGGA WAGGA,2
4626,2021-10-26,WAVERLEY,4
4627,2021-10-26,WOLLONGONG,4
4628,2021-10-26,WOOLLAHRA,1
4629,2021-10-27,ALBURY,26
4630,2021-10-27,ARMIDALE REGIONAL,1
4631,2021-10-27,BATHURST REGIONAL,3
4632,2021-10-27,BAYSIDE,1
4633,2021-10-27,BLACKTOWN,6
4634,2021-10-27,BLUE MOUNTAINS,1
4635,2021-10-27,CAMDEN,11
4636,2021-10-27,CAMPBELLTOWN,14
4637,2021-10-27,CANTERBURY-BANKSTOWN,28
4638,2021-10-27,CENTRAL COAST,5
4639,2021-10-27,CESSNOCK,6
4640,2021-10-27,COFFS HARBOUR,2
4641,2021-10-27,CUMBERLAND,11
4642,2021-10-27,DUNGOG,1
4643,2021-10-27,FAIRFIELD,7
4644,2021-10-27,GEORGES RIVER,3
4645,2021-10-27,GREATER HUME SHIRE,2
4646,2021-10-27,HAWKESBURY,1
4647,2021-10-27,HORNSBY,2
4648,2021-10-27,INNER WEST,3
4649,2021-10-27,KEMPSEY,12
4650,2021-10-27,KU-RING-GAI,1
4651,2021-10-27,LAKE MACQUARIE,15
4652,2021-10-27,LANE COVE,1
4653,2021-10-27,LIVERPOOL,7
4654,2021-10-27,MAITLAND,8
4655,2021-10-27,MID-COAST,6
4656,2021-10-27,MURRAY RIVER,2
4657,2021-10-27,MURRUMBIDGEE,2
4658,2021-10-27,NAMBUCCA,2
4659,2021-10-27,NEWCASTLE,20
4660,2021-10-27,NORTHERN BEACHES,3
4661,2021-10-27,OBERON,1
4662,2021-10-27,PARRAMATTA,2
4663,2021-10-27,PENRITH,7
4664,2021-10-27,PORT MACQUARIE-HASTINGS,3
4665,2021-10-27,PORT STEPHENS,10
4666,2021-10-27,QUEANBEYAN-PALERANG REGIONAL,5
4667,2021-10-27,RANDWICK,3
4668,2021-10-27,RYDE,1
4669,2021-10-27,SHELLHARBOUR,3
4670,2021-10-27,SHOALHAVEN,5
4671,2021-10-27,SINGLETON,2
4672,2021-10-27,SUTHERLAND SHIRE,1
4673,2021-10-27,SYDNEY,10
4674,2021-10-27,TAMWORTH REGIONAL,16
4675,2021-10-27,TENTERFIELD,1
4676,2021-10-27,THE HILLS SHIRE,4
4677,2021-10-27,WALGETT,1
4678,2021-10-27,WAVERLEY,4
4679,2021-10-27,WILLOUGHBY,1
4680,2021-10-27,WINGECARRIBEE,2
4681,2021-10-27,WOLLONGONG,6
4682,2021-10-27,WOOLLAHRA,2
4683,2021-10-28,ALBURY,42
4684,2021-10-28,ARMIDALE REGIONAL,1
4685,2021-10-28,BATHURST REGIONAL,2
4686,2021-10-28,BAYSIDE,2
4687,2021-10-28,BLACKTOWN,14
4688,2021-10-28,BLUE MOUNTAINS,2
4689,2021-10-28,BROKEN HILL,1
4690,2021-10-28,CAMDEN,3
4691,2021-10-28,CAMPBELLTOWN,12
4692,2021-10-28,CANTERBURY-BANKSTOWN,17
4693,2021-10-28,CENTRAL COAST,3
4694,2021-10-28,CESSNOCK,7
4695,2021-10-28,COFFS HARBOUR,4
4696,2021-10-28,COOTAMUNDRA-GUNDAGAI REGIONAL,1
4697,2021-10-28,COWRA,1
4698,2021-10-28,CUMBERLAND,3
4699,2021-10-28,FAIRFIELD,4
4700,2021-10-28,FEDERATION,1
4701,2021-10-28,GEORGES RIVER,2
4702,2021-10-28,GREATER HUME SHIRE,2
4703,2021-10-28,HAWKESBURY,4
4704,2021-10-28,INNER WEST,7
4705,2021-10-28,KEMPSEY,7
4706,2021-10-28,LAKE MACQUARIE,8
4707,2021-10-28,LANE COVE,1
4708,2021-10-28,LIVERPOOL,12
4709,2021-10-28,MAITLAND,5
4710,2021-10-28,MID-COAST,13
4711,2021-10-28,MURRAY RIVER,1
4712,2021-10-28,NAMBUCCA,2
4713,2021-10-28,NEWCASTLE,13
4714,2021-10-28,ORANGE,1
4715,2021-10-28,PARRAMATTA,4
4716,2021-10-28,PENRITH,8
4717,2021-10-28,PORT MACQUARIE-HASTINGS,2
4718,2021-10-28,PORT STEPHENS,4
4719,2021-10-28,QUEANBEYAN-PALERANG REGIONAL,7
4720,2021-10-28,RICHMOND VALLEY,1
4721,2021-10-28,RYDE,2
4722,2021-10-28,SHOALHAVEN,4
4723,2021-10-28,SINGLETON,1
4724,2021-10-28,STRATHFIELD,8
4725,2021-10-28,SYDNEY,4
4726,2021-10-28,TAMWORTH REGIONAL,8
4727,2021-10-28,THE HILLS SHIRE,1
4728,2021-10-28,WAGGA WAGGA,1
4729,2021-10-28,WAVERLEY,8
4730,2021-10-28,WENTWORTH,2
4731,2021-10-28,WINGECARRIBEE,1
4732,2021-10-28,WOLLONGONG,3
4733,2021-10-29,ALBURY,25
4734,2021-10-29,ARMIDALE REGIONAL,3
4735,2021-10-29,BATHURST REGIONAL,1
4736,2021-10-29,BAYSIDE,3
4737,2021-10-29,BERRIGAN,1
4738,2021-10-29,BLACKTOWN,2
4739,2021-10-29,BLUE MOUNTAINS,2
4740,2021-10-29,CAMDEN,1
4741,2021-10-29,CAMPBELLTOWN,7
4742,2021-10-29,CANTERBURY-BANKSTOWN,22
4743,2021-10-29,CENTRAL COAST,7
4744,2021-10-29,CESSNOCK,8
4745,2021-10-29,CORRECTIONAL SETTINGS,1
4746,2021-10-29,COWRA,2
4747,2021-10-29,CUMBERLAND,7
4748,2021-10-29,FAIRFIELD,4
4749,2021-10-29,FEDERATION,1
4750,2021-10-29,GEORGES RIVER,3
4751,2021-10-29,INNER WEST,5
4752,2021-10-29,INVERELL,1
4753,2021-10-29,KEMPSEY,4
4754,2021-10-29,LAKE MACQUARIE,17
4755,2021-10-29,LIVERPOOL,4
4756,2021-10-29,MAITLAND,2
4757,2021-10-29,MID-COAST,10
4758,2021-10-29,MURRAY RIVER,3
4759,2021-10-29,NAMBUCCA,2
4760,2021-10-29,NEWCASTLE,5
4761,2021-10-29,NORTHERN BEACHES,2
4762,2021-10-29,PARRAMATTA,4
4763,2021-10-29,PENRITH,4
4764,2021-10-29,PORT MACQUARIE-HASTINGS,3
4765,2021-10-29,PORT STEPHENS,4
4766,2021-10-29,QUEANBEYAN-PALERANG REGIONAL,1
4767,2021-10-29,RICHMOND VALLEY,1
4768,2021-10-29,SHELLHARBOUR,2
4769,2021-10-29,SHOALHAVEN,6
4770,2021-10-29,SINGLETON,1
4771,2021-10-29,STRATHFIELD,2
4772,2021-10-29,SYDNEY,8
4773,2021-10-29,TAMWORTH REGIONAL,3
4774,2021-10-29,THE HILLS SHIRE,2
4775,2021-10-29,WAGGA WAGGA,2
4776,2021-10-29,WAVERLEY,5
4777,2021-10-29,WOLLONGONG,5
4778,2021-10-30,ALBURY,15
4779,2021-10-30,BATHURST REGIONAL,1
4780,2021-10-30,BAYSIDE,4
4781,2021-10-30,BERRIGAN,1
4782,2021-10-30,BLACKTOWN,1
4783,2021-10-30,BROKEN HILL,2
4784,2021-10-30,CAMDEN,5
4785,2021-10-30,CAMPBELLTOWN,5
4786,2021-10-30,CANADA BAY,2
4787,2021-10-30,CANTERBURY-BANKSTOWN,4
4788,2021-10-30,CENTRAL COAST,6
4789,2021-10-30,CESSNOCK,7
4790,2021-10-30,CORRECTIONAL SETTINGS,1
4791,2021-10-30,COWRA,1
4792,2021-10-30,CUMBERLAND,6
4793,2021-10-30,FAIRFIELD,5
4794,2021-10-30,GEORGES RIVER,3
4795,2021-10-30,GREATER HUME SHIRE,2
4796,2021-10-30,HAWKESBURY,1
4797,2021-10-30,HUNTERS HILL,1
4798,2021-10-30,INNER WEST,3
4799,2021-10-30,KEMPSEY,5
4800,2021-10-30,KU-RING-GAI,1
4801,2021-10-30,LAKE MACQUARIE,12
4802,2021-10-30,LANE COVE,1
4803,2021-10-30,LIVERPOOL,12
4804,2021-10-30,MAITLAND,8
4805,2021-10-30,MURRAY RIVER,4
4806,2021-10-30,NAMBUCCA,2
4807,2021-10-30,NEWCASTLE,7
4808,2021-10-30,NORTH SYDNEY,1
4809,2021-10-30,NORTHERN BEACHES,2
4810,2021-10-30,PARRAMATTA,4
4811,2021-10-30,PENRITH,1
4812,2021-10-30,PORT MACQUARIE-HASTINGS,6
4813,2021-10-30,PORT STEPHENS,4
4814,2021-10-30,QUEANBEYAN-PALERANG REGIONAL,4
4815,2021-10-30,RYDE,2
4816,2021-10-30,SHOALHAVEN,1
4817,2021-10-30,SINGLETON,1
4818,2021-10-30,STRATHFIELD,2
4819,2021-10-30,SUTHERLAND SHIRE,2
4820,2021-10-30,SYDNEY,4
4821,2021-10-30,THE HILLS SHIRE,6
4822,2021-10-30,WAGGA WAGGA,2
4823,2021-10-30,WAVERLEY,2
4824,2021-10-30,WOLLONGONG,3
4825,2021-10-30,WOOLLAHRA,1
4826,2021-10-31,ALBURY,14
4827,2021-10-31,BATHURST REGIONAL,2
4828,2021-10-31,BERRIGAN,2
4829,2021-10-31,BLUE MOUNTAINS,1
4830,2021-10-31,BROKEN HILL,1
4831,2021-10-31,CAMDEN,3
4832,2021-10-31,CAMPBELLTOWN,5
4833,2021-10-31,CANTERBURY-BANKSTOWN,10
4834,2021-10-31,CENTRAL COAST,2
4835,2021-10-31,CESSNOCK,5
4836,2021-10-31,CORRECTIONAL SETTINGS,2
4837,2021-10-31,CUMBERLAND,1
4838,2021-10-31,DUNGOG,1
4839,2021-10-31,FAIRFIELD,3
4840,2021-10-31,FEDERATION,1
4841,2021-10-31,GRIFFITH,1
4842,2021-10-31,HAWKESBURY,1
4843,2021-10-31,INNER WEST,3
4844,2021-10-31,KEMPSEY,5
4845,2021-10-31,LAKE MACQUARIE,12
4846,2021-10-31,LIVERPOOL,4
4847,2021-10-31,MAITLAND,2
4848,2021-10-31,MID-COAST,9
4849,2021-10-31,MURRAY RIVER,7
4850,2021-10-31,NAMBUCCA,6
