,notification_date,postcode,Size,suburbname
48584,2021-09-20,2304,2,SANDGATE
48585,2021-09-20,2304,2,WARABROOK
48586,2021-09-21,2304,2,KOORAGANG
48587,2021-09-21,2304,2,MAYFIELD
48588,2021-09-21,2304,2,MAYFIELD EAST
48589,2021-09-21,2304,2,MAYFIELD NORTH
48590,2021-09-21,2304,2,MAYFIELD WEST
48591,2021-09-21,2304,2,SANDGATE
48592,2021-09-21,2304,2,WARABROOK
48593,2021-09-22,2304,1,KOORAGANG
48594,2021-09-22,2304,1,MAYFIELD
48595,2021-09-22,2304,1,MAYFIELD EAST
48596,2021-09-22,2304,1,MAYFIELD NORTH
48597,2021-09-22,2304,1,MAYFIELD WEST
48598,2021-09-22,2304,1,SANDGATE
48599,2021-09-22,2304,1,WARABROOK
48600,2021-09-23,2304,2,KOORAGANG
48601,2021-09-23,2304,2,MAYFIELD
48602,2021-09-23,2304,2,MAYFIELD EAST
48603,2021-09-23,2304,2,MAYFIELD NORTH
48604,2021-09-23,2304,2,MAYFIELD WEST
48605,2021-09-23,2304,2,SANDGATE
48606,2021-09-23,2304,2,WARABROOK
48607,2021-09-25,2304,3,KOORAGANG
48608,2021-09-25,2304,3,MAYFIELD
48609,2021-09-25,2304,3,MAYFIELD EAST
48610,2021-09-25,2304,3,MAYFIELD NORTH
48611,2021-09-25,2304,3,MAYFIELD WEST
48612,2021-09-25,2304,3,SANDGATE
48613,2021-09-25,2304,3,WARABROOK
48614,2021-09-26,2304,2,KOORAGANG
48615,2021-09-26,2304,2,MAYFIELD
48616,2021-09-26,2304,2,MAYFIELD EAST
48617,2021-09-26,2304,2,MAYFIELD NORTH
48618,2021-09-26,2304,2,MAYFIELD WEST
48619,2021-09-26,2304,2,SANDGATE
48620,2021-09-26,2304,2,WARABROOK
48621,2021-09-27,2304,3,KOORAGANG
48622,2021-09-27,2304,3,MAYFIELD
48623,2021-09-27,2304,3,MAYFIELD EAST
48624,2021-09-27,2304,3,MAYFIELD NORTH
48625,2021-09-27,2304,3,MAYFIELD WEST
48626,2021-09-27,2304,3,SANDGATE
48627,2021-09-27,2304,3,WARABROOK
48628,2021-09-28,2304,1,KOORAGANG
48629,2021-09-28,2304,1,MAYFIELD
48630,2021-09-28,2304,1,MAYFIELD EAST
48631,2021-09-28,2304,1,MAYFIELD NORTH
48632,2021-09-28,2304,1,MAYFIELD WEST
48633,2021-09-28,2304,1,SANDGATE
48634,2021-09-28,2304,1,WARABROOK
48635,2021-08-07,2305,1,NEW LAMBTON HEIGHTS
48636,2021-08-07,2305,1,NEW LAMBTON
48637,2021-08-07,2305,1,NEW LAMBTON HEIGHTS
48638,2021-08-08,2305,1,NEW LAMBTON HEIGHTS
48639,2021-08-08,2305,1,NEW LAMBTON
48640,2021-08-08,2305,1,NEW LAMBTON HEIGHTS
48641,2021-08-10,2305,1,NEW LAMBTON HEIGHTS
48642,2021-08-10,2305,1,NEW LAMBTON
48643,2021-08-10,2305,1,NEW LAMBTON HEIGHTS
48644,2021-08-12,2305,1,NEW LAMBTON HEIGHTS
48645,2021-08-12,2305,1,NEW LAMBTON
48646,2021-08-12,2305,1,NEW LAMBTON HEIGHTS
48647,2021-08-16,2305,1,NEW LAMBTON HEIGHTS
48648,2021-08-16,2305,1,NEW LAMBTON
48649,2021-08-16,2305,1,NEW LAMBTON HEIGHTS
48650,2021-08-17,2305,2,NEW LAMBTON HEIGHTS
48651,2021-08-17,2305,2,NEW LAMBTON
48652,2021-08-17,2305,2,NEW LAMBTON HEIGHTS
48653,2021-09-10,2305,1,NEW LAMBTON HEIGHTS
48654,2021-09-10,2305,1,NEW LAMBTON
48655,2021-09-10,2305,1,NEW LAMBTON HEIGHTS
48656,2021-09-15,2305,1,NEW LAMBTON HEIGHTS
48657,2021-09-15,2305,1,NEW LAMBTON
48658,2021-09-15,2305,1,NEW LAMBTON HEIGHTS
48659,2021-09-18,2305,1,NEW LAMBTON HEIGHTS
48660,2021-09-18,2305,1,NEW LAMBTON
48661,2021-09-18,2305,1,NEW LAMBTON HEIGHTS
48662,2021-09-20,2305,1,NEW LAMBTON HEIGHTS
48663,2021-09-20,2305,1,NEW LAMBTON
48664,2021-09-20,2305,1,NEW LAMBTON HEIGHTS
48665,2021-09-23,2305,1,NEW LAMBTON HEIGHTS
48666,2021-09-23,2305,1,NEW LAMBTON
48667,2021-09-23,2305,1,NEW LAMBTON HEIGHTS
48668,2021-09-24,2305,3,NEW LAMBTON HEIGHTS
48669,2021-09-24,2305,3,NEW LAMBTON
48670,2021-09-24,2305,3,NEW LAMBTON HEIGHTS
48671,2021-09-28,2305,3,NEW LAMBTON HEIGHTS
48672,2021-09-28,2305,3,NEW LAMBTON
48673,2021-09-28,2305,3,NEW LAMBTON HEIGHTS
48674,2021-08-07,2318,1,FULLERTON COVE
48675,2021-08-07,2318,1,CAMPVALE
48676,2021-08-07,2318,1,FERODALE
48677,2021-08-07,2318,1,FULLERTON COVE
48678,2021-08-07,2318,1,MEDOWIE
48679,2021-08-07,2318,1,OYSTER COVE
48680,2021-08-07,2318,1,SALT ASH
48681,2021-08-07,2318,1,WILLIAMTOWN
48682,2021-08-08,2318,1,FULLERTON COVE
48683,2021-08-08,2318,1,CAMPVALE
48684,2021-08-08,2318,1,FERODALE
48685,2021-08-08,2318,1,FULLERTON COVE
48686,2021-08-08,2318,1,MEDOWIE
48687,2021-08-08,2318,1,OYSTER COVE
48688,2021-08-08,2318,1,SALT ASH
48689,2021-08-08,2318,1,WILLIAMTOWN
48690,2021-08-11,2318,1,FULLERTON COVE
48691,2021-08-11,2318,1,CAMPVALE
48692,2021-08-11,2318,1,FERODALE
48693,2021-08-11,2318,1,FULLERTON COVE
48694,2021-08-11,2318,1,MEDOWIE
48695,2021-08-11,2318,1,OYSTER COVE
48696,2021-08-11,2318,1,SALT ASH
48697,2021-08-11,2318,1,WILLIAMTOWN
48698,2021-08-12,2318,1,FULLERTON COVE
48699,2021-08-12,2318,1,CAMPVALE
48700,2021-08-12,2318,1,FERODALE
48701,2021-08-12,2318,1,FULLERTON COVE
48702,2021-08-12,2318,1,MEDOWIE
48703,2021-08-12,2318,1,OYSTER COVE
48704,2021-08-12,2318,1,SALT ASH
48705,2021-08-12,2318,1,WILLIAMTOWN
48706,2021-09-03,2318,1,FULLERTON COVE
48707,2021-09-03,2318,1,CAMPVALE
48708,2021-09-03,2318,1,FERODALE
48709,2021-09-03,2318,1,FULLERTON COVE
48710,2021-09-03,2318,1,MEDOWIE
48711,2021-09-03,2318,1,OYSTER COVE
48712,2021-09-03,2318,1,SALT ASH
48713,2021-09-03,2318,1,WILLIAMTOWN
48714,2021-09-04,2318,2,FULLERTON COVE
48715,2021-09-04,2318,2,CAMPVALE
48716,2021-09-04,2318,2,FERODALE
48717,2021-09-04,2318,2,FULLERTON COVE
48718,2021-09-04,2318,2,MEDOWIE
48719,2021-09-04,2318,2,OYSTER COVE
48720,2021-09-04,2318,2,SALT ASH
48721,2021-09-04,2318,2,WILLIAMTOWN
48722,2021-09-25,2318,1,FULLERTON COVE
48723,2021-09-25,2318,1,CAMPVALE
48724,2021-09-25,2318,1,FERODALE
48725,2021-09-25,2318,1,FULLERTON COVE
48726,2021-09-25,2318,1,MEDOWIE
48727,2021-09-25,2318,1,OYSTER COVE
48728,2021-09-25,2318,1,SALT ASH
48729,2021-09-25,2318,1,WILLIAMTOWN
48730,2021-09-27,2318,1,FULLERTON COVE
48731,2021-09-27,2318,1,CAMPVALE
48732,2021-09-27,2318,1,FERODALE
48733,2021-09-27,2318,1,FULLERTON COVE
48734,2021-09-27,2318,1,MEDOWIE
48735,2021-09-27,2318,1,OYSTER COVE
48736,2021-09-27,2318,1,SALT ASH
48737,2021-09-27,2318,1,WILLIAMTOWN
48738,2021-08-07,2324,1,MILLERS FOREST
48739,2021-08-07,2324,1,BUNDABAH
48740,2021-08-07,2324,1,CARRINGTON
48741,2021-08-07,2324,1,HAWKS NEST
48742,2021-08-07,2324,1,KARUAH
48743,2021-08-07,2324,1,LIMEBURNERS CREEK
48744,2021-08-07,2324,1,NORTH ARM COVE
48745,2021-08-07,2324,1,PINDIMAR
48746,2021-08-07,2324,1,TAHLEE
48747,2021-08-07,2324,1,TEA GARDENS
48748,2021-08-07,2324,1,BALICKERA
48749,2021-08-07,2324,1,BRANDY HILL
48750,2021-08-07,2324,1,EAGLETON
48751,2021-08-07,2324,1,EAST SEAHAM
48752,2021-08-07,2324,1,HEATHERBRAE
48753,2021-08-07,2324,1,KARUAH
48754,2021-08-07,2324,1,KINGS HILL
48755,2021-08-07,2324,1,NELSONS PLAINS
48756,2021-08-07,2324,1,OSTERLEY
48757,2021-08-07,2324,1,RAYMOND TERRACE
48758,2021-08-07,2324,1,SEAHAM
48759,2021-08-07,2324,1,SWAN BAY
48760,2021-08-07,2324,1,TWELVE MILE CREEK
48761,2021-08-14,2324,3,MILLERS FOREST
48762,2021-08-14,2324,3,BUNDABAH
48763,2021-08-14,2324,3,CARRINGTON
48764,2021-08-14,2324,3,HAWKS NEST
48765,2021-08-14,2324,3,KARUAH
48766,2021-08-14,2324,3,LIMEBURNERS CREEK
48767,2021-08-14,2324,3,NORTH ARM COVE
48768,2021-08-14,2324,3,PINDIMAR
48769,2021-08-14,2324,3,TAHLEE
48770,2021-08-14,2324,3,TEA GARDENS
48771,2021-08-14,2324,3,BALICKERA
48772,2021-08-14,2324,3,BRANDY HILL
48773,2021-08-14,2324,3,EAGLETON
48774,2021-08-14,2324,3,EAST SEAHAM
48775,2021-08-14,2324,3,HEATHERBRAE
48776,2021-08-14,2324,3,KARUAH
48777,2021-08-14,2324,3,KINGS HILL
48778,2021-08-14,2324,3,NELSONS PLAINS
48779,2021-08-14,2324,3,OSTERLEY
48780,2021-08-14,2324,3,RAYMOND TERRACE
48781,2021-08-14,2324,3,SEAHAM
48782,2021-08-14,2324,3,SWAN BAY
48783,2021-08-14,2324,3,TWELVE MILE CREEK
48784,2021-08-24,2324,1,MILLERS FOREST
48785,2021-08-24,2324,1,BUNDABAH
48786,2021-08-24,2324,1,CARRINGTON
48787,2021-08-24,2324,1,HAWKS NEST
48788,2021-08-24,2324,1,KARUAH
48789,2021-08-24,2324,1,LIMEBURNERS CREEK
48790,2021-08-24,2324,1,NORTH ARM COVE
48791,2021-08-24,2324,1,PINDIMAR
48792,2021-08-24,2324,1,TAHLEE
48793,2021-08-24,2324,1,TEA GARDENS
48794,2021-08-24,2324,1,BALICKERA
48795,2021-08-24,2324,1,BRANDY HILL
48796,2021-08-24,2324,1,EAGLETON
48797,2021-08-24,2324,1,EAST SEAHAM
48798,2021-08-24,2324,1,HEATHERBRAE
48799,2021-08-24,2324,1,KARUAH
48800,2021-08-24,2324,1,KINGS HILL
48801,2021-08-24,2324,1,NELSONS PLAINS
48802,2021-08-24,2324,1,OSTERLEY
48803,2021-08-24,2324,1,RAYMOND TERRACE
48804,2021-08-24,2324,1,SEAHAM
48805,2021-08-24,2324,1,SWAN BAY
48806,2021-08-24,2324,1,TWELVE MILE CREEK
48807,2021-08-28,2324,2,MILLERS FOREST
48808,2021-08-28,2324,2,BUNDABAH
48809,2021-08-28,2324,2,CARRINGTON
48810,2021-08-28,2324,2,HAWKS NEST
48811,2021-08-28,2324,2,KARUAH
48812,2021-08-28,2324,2,LIMEBURNERS CREEK
48813,2021-08-28,2324,2,NORTH ARM COVE
48814,2021-08-28,2324,2,PINDIMAR
48815,2021-08-28,2324,2,TAHLEE
48816,2021-08-28,2324,2,TEA GARDENS
48817,2021-08-28,2324,2,BALICKERA
48818,2021-08-28,2324,2,BRANDY HILL
48819,2021-08-28,2324,2,EAGLETON
48820,2021-08-28,2324,2,EAST SEAHAM
48821,2021-08-28,2324,2,HEATHERBRAE
48822,2021-08-28,2324,2,KARUAH
48823,2021-08-28,2324,2,KINGS HILL
48824,2021-08-28,2324,2,NELSONS PLAINS
48825,2021-08-28,2324,2,OSTERLEY
48826,2021-08-28,2324,2,RAYMOND TERRACE
48827,2021-08-28,2324,2,SEAHAM
48828,2021-08-28,2324,2,SWAN BAY
48829,2021-08-28,2324,2,TWELVE MILE CREEK
48830,2021-08-30,2324,1,MILLERS FOREST
48831,2021-08-30,2324,1,BUNDABAH
48832,2021-08-30,2324,1,CARRINGTON
48833,2021-08-30,2324,1,HAWKS NEST
48834,2021-08-30,2324,1,KARUAH
48835,2021-08-30,2324,1,LIMEBURNERS CREEK
48836,2021-08-30,2324,1,NORTH ARM COVE
48837,2021-08-30,2324,1,PINDIMAR
48838,2021-08-30,2324,1,TAHLEE
48839,2021-08-30,2324,1,TEA GARDENS
48840,2021-08-30,2324,1,BALICKERA
48841,2021-08-30,2324,1,BRANDY HILL
48842,2021-08-30,2324,1,EAGLETON
48843,2021-08-30,2324,1,EAST SEAHAM
48844,2021-08-30,2324,1,HEATHERBRAE
48845,2021-08-30,2324,1,KARUAH
48846,2021-08-30,2324,1,KINGS HILL
48847,2021-08-30,2324,1,NELSONS PLAINS
48848,2021-08-30,2324,1,OSTERLEY
48849,2021-08-30,2324,1,RAYMOND TERRACE
48850,2021-08-30,2324,1,SEAHAM
48851,2021-08-30,2324,1,SWAN BAY
48852,2021-08-30,2324,1,TWELVE MILE CREEK
48853,2021-09-02,2324,1,MILLERS FOREST
48854,2021-09-02,2324,1,BUNDABAH
48855,2021-09-02,2324,1,CARRINGTON
48856,2021-09-02,2324,1,HAWKS NEST
48857,2021-09-02,2324,1,KARUAH
48858,2021-09-02,2324,1,LIMEBURNERS CREEK
48859,2021-09-02,2324,1,NORTH ARM COVE
48860,2021-09-02,2324,1,PINDIMAR
48861,2021-09-02,2324,1,TAHLEE
48862,2021-09-02,2324,1,TEA GARDENS
48863,2021-09-02,2324,1,BALICKERA
48864,2021-09-02,2324,1,BRANDY HILL
48865,2021-09-02,2324,1,EAGLETON
48866,2021-09-02,2324,1,EAST SEAHAM
48867,2021-09-02,2324,1,HEATHERBRAE
48868,2021-09-02,2324,1,KARUAH
48869,2021-09-02,2324,1,KINGS HILL
48870,2021-09-02,2324,1,NELSONS PLAINS
48871,2021-09-02,2324,1,OSTERLEY
48872,2021-09-02,2324,1,RAYMOND TERRACE
48873,2021-09-02,2324,1,SEAHAM
48874,2021-09-02,2324,1,SWAN BAY
48875,2021-09-02,2324,1,TWELVE MILE CREEK
48876,2021-09-03,2324,1,MILLERS FOREST
48877,2021-09-03,2324,1,BUNDABAH
48878,2021-09-03,2324,1,CARRINGTON
48879,2021-09-03,2324,1,HAWKS NEST
48880,2021-09-03,2324,1,KARUAH
48881,2021-09-03,2324,1,LIMEBURNERS CREEK
48882,2021-09-03,2324,1,NORTH ARM COVE
48883,2021-09-03,2324,1,PINDIMAR
48884,2021-09-03,2324,1,TAHLEE
48885,2021-09-03,2324,1,TEA GARDENS
48886,2021-09-03,2324,1,BALICKERA
48887,2021-09-03,2324,1,BRANDY HILL
48888,2021-09-03,2324,1,EAGLETON
48889,2021-09-03,2324,1,EAST SEAHAM
48890,2021-09-03,2324,1,HEATHERBRAE
48891,2021-09-03,2324,1,KARUAH
48892,2021-09-03,2324,1,KINGS HILL
48893,2021-09-03,2324,1,NELSONS PLAINS
48894,2021-09-03,2324,1,OSTERLEY
48895,2021-09-03,2324,1,RAYMOND TERRACE
48896,2021-09-03,2324,1,SEAHAM
48897,2021-09-03,2324,1,SWAN BAY
48898,2021-09-03,2324,1,TWELVE MILE CREEK
48899,2021-09-04,2324,1,MILLERS FOREST
48900,2021-09-04,2324,1,BUNDABAH
48901,2021-09-04,2324,1,CARRINGTON
48902,2021-09-04,2324,1,HAWKS NEST
48903,2021-09-04,2324,1,KARUAH
48904,2021-09-04,2324,1,LIMEBURNERS CREEK
48905,2021-09-04,2324,1,NORTH ARM COVE
48906,2021-09-04,2324,1,PINDIMAR
48907,2021-09-04,2324,1,TAHLEE
48908,2021-09-04,2324,1,TEA GARDENS
48909,2021-09-04,2324,1,BALICKERA
48910,2021-09-04,2324,1,BRANDY HILL
48911,2021-09-04,2324,1,EAGLETON
48912,2021-09-04,2324,1,EAST SEAHAM
48913,2021-09-04,2324,1,HEATHERBRAE
48914,2021-09-04,2324,1,KARUAH
48915,2021-09-04,2324,1,KINGS HILL
48916,2021-09-04,2324,1,NELSONS PLAINS
48917,2021-09-04,2324,1,OSTERLEY
48918,2021-09-04,2324,1,RAYMOND TERRACE
48919,2021-09-04,2324,1,SEAHAM
48920,2021-09-04,2324,1,SWAN BAY
48921,2021-09-04,2324,1,TWELVE MILE CREEK
48922,2021-09-08,2324,1,MILLERS FOREST
48923,2021-09-08,2324,1,BUNDABAH
48924,2021-09-08,2324,1,CARRINGTON
48925,2021-09-08,2324,1,HAWKS NEST
48926,2021-09-08,2324,1,KARUAH
48927,2021-09-08,2324,1,LIMEBURNERS CREEK
48928,2021-09-08,2324,1,NORTH ARM COVE
48929,2021-09-08,2324,1,PINDIMAR
48930,2021-09-08,2324,1,TAHLEE
48931,2021-09-08,2324,1,TEA GARDENS
48932,2021-09-08,2324,1,BALICKERA
48933,2021-09-08,2324,1,BRANDY HILL
48934,2021-09-08,2324,1,EAGLETON
48935,2021-09-08,2324,1,EAST SEAHAM
48936,2021-09-08,2324,1,HEATHERBRAE
48937,2021-09-08,2324,1,KARUAH
48938,2021-09-08,2324,1,KINGS HILL
48939,2021-09-08,2324,1,NELSONS PLAINS
48940,2021-09-08,2324,1,OSTERLEY
48941,2021-09-08,2324,1,RAYMOND TERRACE
48942,2021-09-08,2324,1,SEAHAM
48943,2021-09-08,2324,1,SWAN BAY
48944,2021-09-08,2324,1,TWELVE MILE CREEK
48945,2021-09-13,2324,1,MILLERS FOREST
48946,2021-09-13,2324,1,BUNDABAH
48947,2021-09-13,2324,1,CARRINGTON
48948,2021-09-13,2324,1,HAWKS NEST
48949,2021-09-13,2324,1,KARUAH
48950,2021-09-13,2324,1,LIMEBURNERS CREEK
48951,2021-09-13,2324,1,NORTH ARM COVE
48952,2021-09-13,2324,1,PINDIMAR
48953,2021-09-13,2324,1,TAHLEE
48954,2021-09-13,2324,1,TEA GARDENS
48955,2021-09-13,2324,1,BALICKERA
48956,2021-09-13,2324,1,BRANDY HILL
48957,2021-09-13,2324,1,EAGLETON
48958,2021-09-13,2324,1,EAST SEAHAM
48959,2021-09-13,2324,1,HEATHERBRAE
48960,2021-09-13,2324,1,KARUAH
48961,2021-09-13,2324,1,KINGS HILL
48962,2021-09-13,2324,1,NELSONS PLAINS
48963,2021-09-13,2324,1,OSTERLEY
48964,2021-09-13,2324,1,RAYMOND TERRACE
48965,2021-09-13,2324,1,SEAHAM
48966,2021-09-13,2324,1,SWAN BAY
48967,2021-09-13,2324,1,TWELVE MILE CREEK
48968,2021-09-23,2324,2,MILLERS FOREST
48969,2021-09-23,2324,2,BUNDABAH
48970,2021-09-23,2324,2,CARRINGTON
48971,2021-09-23,2324,2,HAWKS NEST
48972,2021-09-23,2324,2,KARUAH
48973,2021-09-23,2324,2,LIMEBURNERS CREEK
48974,2021-09-23,2324,2,NORTH ARM COVE
48975,2021-09-23,2324,2,PINDIMAR
48976,2021-09-23,2324,2,TAHLEE
48977,2021-09-23,2324,2,TEA GARDENS
48978,2021-09-23,2324,2,BALICKERA
48979,2021-09-23,2324,2,BRANDY HILL
48980,2021-09-23,2324,2,EAGLETON
48981,2021-09-23,2324,2,EAST SEAHAM
48982,2021-09-23,2324,2,HEATHERBRAE
48983,2021-09-23,2324,2,KARUAH
48984,2021-09-23,2324,2,KINGS HILL
48985,2021-09-23,2324,2,NELSONS PLAINS
48986,2021-09-23,2324,2,OSTERLEY
48987,2021-09-23,2324,2,RAYMOND TERRACE
48988,2021-09-23,2324,2,SEAHAM
48989,2021-09-23,2324,2,SWAN BAY
48990,2021-09-23,2324,2,TWELVE MILE CREEK
48991,2021-09-24,2324,1,MILLERS FOREST
48992,2021-09-24,2324,1,BUNDABAH
48993,2021-09-24,2324,1,CARRINGTON
48994,2021-09-24,2324,1,HAWKS NEST
48995,2021-09-24,2324,1,KARUAH
48996,2021-09-24,2324,1,LIMEBURNERS CREEK
48997,2021-09-24,2324,1,NORTH ARM COVE
48998,2021-09-24,2324,1,PINDIMAR
48999,2021-09-24,2324,1,TAHLEE
49000,2021-09-24,2324,1,TEA GARDENS
49001,2021-09-24,2324,1,BALICKERA
49002,2021-09-24,2324,1,BRANDY HILL
49003,2021-09-24,2324,1,EAGLETON
49004,2021-09-24,2324,1,EAST SEAHAM
49005,2021-09-24,2324,1,HEATHERBRAE
49006,2021-09-24,2324,1,KARUAH
49007,2021-09-24,2324,1,KINGS HILL
49008,2021-09-24,2324,1,NELSONS PLAINS
49009,2021-09-24,2324,1,OSTERLEY
49010,2021-09-24,2324,1,RAYMOND TERRACE
49011,2021-09-24,2324,1,SEAHAM
49012,2021-09-24,2324,1,SWAN BAY
49013,2021-09-24,2324,1,TWELVE MILE CREEK
49014,2021-09-26,2324,3,MILLERS FOREST
49015,2021-09-26,2324,3,BUNDABAH
49016,2021-09-26,2324,3,CARRINGTON
49017,2021-09-26,2324,3,HAWKS NEST
49018,2021-09-26,2324,3,KARUAH
49019,2021-09-26,2324,3,LIMEBURNERS CREEK
49020,2021-09-26,2324,3,NORTH ARM COVE
49021,2021-09-26,2324,3,PINDIMAR
49022,2021-09-26,2324,3,TAHLEE
49023,2021-09-26,2324,3,TEA GARDENS
49024,2021-09-26,2324,3,BALICKERA
49025,2021-09-26,2324,3,BRANDY HILL
49026,2021-09-26,2324,3,EAGLETON
49027,2021-09-26,2324,3,EAST SEAHAM
49028,2021-09-26,2324,3,HEATHERBRAE
49029,2021-09-26,2324,3,KARUAH
49030,2021-09-26,2324,3,KINGS HILL
49031,2021-09-26,2324,3,NELSONS PLAINS
49032,2021-09-26,2324,3,OSTERLEY
49033,2021-09-26,2324,3,RAYMOND TERRACE
49034,2021-09-26,2324,3,SEAHAM
49035,2021-09-26,2324,3,SWAN BAY
49036,2021-09-26,2324,3,TWELVE MILE CREEK
49037,2021-09-27,2324,4,MILLERS FOREST
49038,2021-09-27,2324,4,BUNDABAH
49039,2021-09-27,2324,4,CARRINGTON
49040,2021-09-27,2324,4,HAWKS NEST
49041,2021-09-27,2324,4,KARUAH
49042,2021-09-27,2324,4,LIMEBURNERS CREEK
49043,2021-09-27,2324,4,NORTH ARM COVE
49044,2021-09-27,2324,4,PINDIMAR
49045,2021-09-27,2324,4,TAHLEE
49046,2021-09-27,2324,4,TEA GARDENS
49047,2021-09-27,2324,4,BALICKERA
49048,2021-09-27,2324,4,BRANDY HILL
49049,2021-09-27,2324,4,EAGLETON
49050,2021-09-27,2324,4,EAST SEAHAM
49051,2021-09-27,2324,4,HEATHERBRAE
49052,2021-09-27,2324,4,KARUAH
49053,2021-09-27,2324,4,KINGS HILL
49054,2021-09-27,2324,4,NELSONS PLAINS
49055,2021-09-27,2324,4,OSTERLEY
49056,2021-09-27,2324,4,RAYMOND TERRACE
49057,2021-09-27,2324,4,SEAHAM
49058,2021-09-27,2324,4,SWAN BAY
49059,2021-09-27,2324,4,TWELVE MILE CREEK
49060,2021-09-28,2324,2,MILLERS FOREST
49061,2021-09-28,2324,2,BUNDABAH
49062,2021-09-28,2324,2,CARRINGTON
49063,2021-09-28,2324,2,HAWKS NEST
49064,2021-09-28,2324,2,KARUAH
49065,2021-09-28,2324,2,LIMEBURNERS CREEK
49066,2021-09-28,2324,2,NORTH ARM COVE
49067,2021-09-28,2324,2,PINDIMAR
49068,2021-09-28,2324,2,TAHLEE
49069,2021-09-28,2324,2,TEA GARDENS
49070,2021-09-28,2324,2,BALICKERA
49071,2021-09-28,2324,2,BRANDY HILL
49072,2021-09-28,2324,2,EAGLETON
49073,2021-09-28,2324,2,EAST SEAHAM
49074,2021-09-28,2324,2,HEATHERBRAE
49075,2021-09-28,2324,2,KARUAH
49076,2021-09-28,2324,2,KINGS HILL
49077,2021-09-28,2324,2,NELSONS PLAINS
49078,2021-09-28,2324,2,OSTERLEY
49079,2021-09-28,2324,2,RAYMOND TERRACE
49080,2021-09-28,2324,2,SEAHAM
49081,2021-09-28,2324,2,SWAN BAY
49082,2021-09-28,2324,2,TWELVE MILE CREEK
49083,2021-08-07,2350,2,ABERFOYLE
49084,2021-08-07,2350,2,ARMIDALE
49085,2021-08-07,2350,2,BOOROLONG
49086,2021-08-07,2350,2,CASTLE DOYLE
49087,2021-08-07,2350,2,DANGARSLEIGH
49088,2021-08-07,2350,2,DONALD CREEK
49089,2021-08-07,2350,2,DUMARESQ
49090,2021-08-07,2350,2,DUVAL
49091,2021-08-07,2350,2,ENMORE
49092,2021-08-07,2350,2,HILLGROVE
49093,2021-08-07,2350,2,JEOGLA
49094,2021-08-07,2350,2,KELLYS PLAINS
49095,2021-08-07,2350,2,LYNDHURST
49096,2021-08-07,2350,2,METZ
49097,2021-08-07,2350,2,PUDDLEDOCK
49098,2021-08-07,2350,2,THALGARRAH
49099,2021-08-07,2350,2,TILBUSTER
49100,2021-08-07,2350,2,WARDS MISTAKE
49101,2021-08-07,2350,2,WOLLOMOMBI
49102,2021-08-07,2350,2,WONGWIBINDA
49103,2021-08-07,2350,2,ABINGTON
49104,2021-08-07,2350,2,BOOROLONG
49105,2021-08-07,2350,2,DANGARSLEIGH
49106,2021-08-07,2350,2,DUMARESQ
49107,2021-08-07,2350,2,INVERGOWRIE
49108,2021-08-07,2350,2,KELLYS PLAINS
49109,2021-08-07,2350,2,SAUMAREZ
49110,2021-08-07,2350,2,SAUMAREZ PONDS
49111,2021-08-08,2350,1,ABERFOYLE
49112,2021-08-08,2350,1,ARMIDALE
49113,2021-08-08,2350,1,BOOROLONG
49114,2021-08-08,2350,1,CASTLE DOYLE
49115,2021-08-08,2350,1,DANGARSLEIGH
49116,2021-08-08,2350,1,DONALD CREEK
49117,2021-08-08,2350,1,DUMARESQ
49118,2021-08-08,2350,1,DUVAL
49119,2021-08-08,2350,1,ENMORE
49120,2021-08-08,2350,1,HILLGROVE
49121,2021-08-08,2350,1,JEOGLA
49122,2021-08-08,2350,1,KELLYS PLAINS
49123,2021-08-08,2350,1,LYNDHURST
49124,2021-08-08,2350,1,METZ
49125,2021-08-08,2350,1,PUDDLEDOCK
49126,2021-08-08,2350,1,THALGARRAH
49127,2021-08-08,2350,1,TILBUSTER
49128,2021-08-08,2350,1,WARDS MISTAKE
49129,2021-08-08,2350,1,WOLLOMOMBI
49130,2021-08-08,2350,1,WONGWIBINDA
49131,2021-08-08,2350,1,ABINGTON
49132,2021-08-08,2350,1,BOOROLONG
49133,2021-08-08,2350,1,DANGARSLEIGH
49134,2021-08-08,2350,1,DUMARESQ
49135,2021-08-08,2350,1,INVERGOWRIE
49136,2021-08-08,2350,1,KELLYS PLAINS
49137,2021-08-08,2350,1,SAUMAREZ
49138,2021-08-08,2350,1,SAUMAREZ PONDS
49139,2021-08-12,2350,1,ABERFOYLE
49140,2021-08-12,2350,1,ARMIDALE
49141,2021-08-12,2350,1,BOOROLONG
49142,2021-08-12,2350,1,CASTLE DOYLE
49143,2021-08-12,2350,1,DANGARSLEIGH
49144,2021-08-12,2350,1,DONALD CREEK
49145,2021-08-12,2350,1,DUMARESQ
49146,2021-08-12,2350,1,DUVAL
49147,2021-08-12,2350,1,ENMORE
49148,2021-08-12,2350,1,HILLGROVE
49149,2021-08-12,2350,1,JEOGLA
49150,2021-08-12,2350,1,KELLYS PLAINS
49151,2021-08-12,2350,1,LYNDHURST
49152,2021-08-12,2350,1,METZ
49153,2021-08-12,2350,1,PUDDLEDOCK
49154,2021-08-12,2350,1,THALGARRAH
49155,2021-08-12,2350,1,TILBUSTER
49156,2021-08-12,2350,1,WARDS MISTAKE
49157,2021-08-12,2350,1,WOLLOMOMBI
49158,2021-08-12,2350,1,WONGWIBINDA
